,YEAR,MONTH,DAY,HOURS,MINS,Lehman Library,Northwest Corner Building,Avery,Lerner,East Asian Library,John Jay,Butler,Uris
2014-11-13T17:45:00,2014,11,13,17,45,470,141,235,353,126,90,997,669
2014-11-13T18:00:00,2014,11,13,18,0,444,110,226,571,89,154,1032,684
2014-11-13T18:15:00,2014,11,13,18,15,389,92,200,462,93,143,883,632
2014-11-13T18:30:00,2014,11,13,18,30,356,76,178,451,115,138,809,577
2014-11-13T18:45:00,2014,11,13,18,45,339,83,150,555,76,149,823,541
2014-11-13T19:00:00,2014,11,13,19,0,322,94,124,433,73,128,728,504
2014-11-13T19:15:00,2014,11,13,19,15,263,98,115,500,59,133,753,470
2014-11-13T19:30:00,2014,11,13,19,30,255,70,132,430,89,157,694,446
2014-11-13T19:45:00,2014,11,13,19,45,216,60,139,573,66,195,768,438
2014-11-13T20:00:00,2014,11,13,20,0,187,62,177,542,53,195,709,372
2014-11-13T20:15:00,2014,11,13,20,15,201,57,180,656,35,169,752,357
2014-11-13T20:30:00,2014,11,13,20,30,194,52,195,637,54,150,767,332
2014-11-13T20:45:00,2014,11,13,20,45,193,48,201,690,46,84,767,338
2014-11-13T21:00:00,2014,11,13,21,0,182,38,207,674,32,78,762,336
2014-11-13T21:15:00,2014,11,13,21,15,195,37,197,620,38,62,760,335
2014-11-13T21:30:00,2014,11,13,21,30,191,47,186,672,51,68,793,307
2014-11-13T21:45:00,2014,11,13,21,45,186,43,173,610,36,59,755,274
2014-11-13T22:00:00,2014,11,13,22,0,162,42,159,653,28,56,787,243
2014-11-13T22:15:00,2014,11,13,22,15,156,43,158,598,30,54,752,127
2014-11-13T22:30:00,2014,11,13,22,30,158,52,136,463,24,61,801,63
2014-11-13T22:45:00,2014,11,13,22,45,151,59,96,416,29,65,754,36
2014-11-13T23:00:00,2014,11,13,23,0,140,58,78,368,14,75,706,27
2014-11-13T23:15:00,2014,11,13,23,15,133,59,22,307,17,59,691,10
2014-11-13T23:30:00,2014,11,13,23,30,103,59,13,269,9,63,653,8
2014-11-13T23:45:00,2014,11,13,23,45,101,50,11,187,7,49,578,11
2014-11-14T00:00:00,2014,11,14,0,0,80,47,14,172,4,49,523,7
2014-11-14T00:15:00,2014,11,14,0,15,27,42,14,141,7,48,466,10
2014-11-14T00:30:00,2014,11,14,0,30,5,35,7,137,5,51,449,5
2014-11-14T00:45:00,2014,11,14,0,45,2,35,7,107,9,53,385,7
2014-11-14T01:00:00,2014,11,14,1,0,2,34,10,102,4,57,351,4
2014-11-14T01:15:00,2014,11,14,1,15,1,32,10,84,4,57,319,4
2014-11-14T01:30:00,2014,11,14,1,30,2,31,6,83,5,30,297,5
2014-11-14T01:45:00,2014,11,14,1,45,2,31,6,75,4,7,266,6
2014-11-14T02:00:00,2014,11,14,2,0,2,31,6,79,2,4,244,6
2014-11-14T02:15:00,2014,11,14,2,15,3,24,7,77,4,4,231,5
2014-11-14T02:30:00,2014,11,14,2,30,2,23,6,55,3,3,195,4
2014-11-14T02:45:00,2014,11,14,2,45,2,21,8,40,1,3,167,4
2014-11-14T03:00:00,2014,11,14,3,0,2,14,11,31,1,3,159,5
2014-11-14T03:15:00,2014,11,14,3,15,2,4,7,37,1,5,148,5
2014-11-14T03:30:00,2014,11,14,3,30,2,4,8,29,1,4,130,4
2014-11-14T03:45:00,2014,11,14,3,45,2,3,9,24,2,4,119,3
2014-11-14T04:00:00,2014,11,14,4,0,2,3,8,22,1,5,102,3
2014-11-14T04:15:00,2014,11,14,4,15,2,3,9,18,1,4,95,6
2014-11-14T04:30:00,2014,11,14,4,30,1,3,8,22,1,2,96,6
2014-11-14T04:45:00,2014,11,14,4,45,2,3,6,18,1,2,92,3
2014-11-14T05:00:00,2014,11,14,5,0,3,3,7,18,2,4,75,4
2014-11-14T05:15:00,2014,11,14,5,15,3,3,9,16,1,4,72,3
2014-11-14T05:30:00,2014,11,14,5,30,3,3,11,20,1,1,70,4
2014-11-14T05:45:00,2014,11,14,5,45,2,3,8,20,1,0,65,3
2014-11-14T06:00:00,2014,11,14,6,0,2,3,8,23,1,0,66,4
2014-11-14T06:15:00,2014,11,14,6,15,3,3,10,21,2,0,68,4
2014-11-14T06:30:00,2014,11,14,6,30,2,3,11,25,1,0,56,3
2014-11-14T06:45:00,2014,11,14,6,45,3,3,10,26,1,1,49,4
2014-11-14T07:00:00,2014,11,14,7,0,3,3,8,35,1,2,56,4
2014-11-14T07:15:00,2014,11,14,7,15,2,3,12,32,1,3,54,2
2014-11-14T07:30:00,2014,11,14,7,30,3,3,14,35,1,3,65,4
2014-11-14T07:45:00,2014,11,14,7,45,5,3,11,46,3,2,64,6
2014-11-14T08:00:00,2014,11,14,8,0,10,4,11,56,1,4,78,4
2014-11-14T08:15:00,2014,11,14,8,15,6,5,21,63,5,5,76,10
2014-11-14T08:30:00,2014,11,14,8,30,5,4,16,82,2,4,91,21
2014-11-14T08:45:00,2014,11,14,8,45,5,4,17,96,2,4,116,25
2014-11-14T09:00:00,2014,11,14,9,0,8,6,39,124,7,9,150,49
2014-11-14T09:15:00,2014,11,14,9,15,10,10,42,140,11,5,157,53
2014-11-14T09:30:00,2014,11,14,9,30,45,12,55,197,44,5,229,85
2014-11-14T09:45:00,2014,11,14,9,45,53,18,56,190,46,9,269,98
2014-11-14T10:00:00,2014,11,14,10,0,80,27,71,207,51,7,306,120
2014-11-14T10:15:00,2014,11,14,10,15,97,38,86,247,63,10,382,128
2014-11-14T10:30:00,2014,11,14,10,30,152,56,93,244,90,13,403,191
2014-11-14T10:45:00,2014,11,14,10,45,162,63,104,250,79,11,507,207
2014-11-14T11:00:00,2014,11,14,11,0,197,61,136,281,92,12,519,233
2014-11-14T11:15:00,2014,11,14,11,15,214,62,131,375,84,15,637,240
2014-11-14T11:30:00,2014,11,14,11,30,228,73,153,326,85,15,660,283
2014-11-14T11:45:00,2014,11,14,11,45,245,80,152,438,89,20,770,302
2014-11-14T12:00:00,2014,11,14,12,0,244,78,146,415,66,14,751,318
2014-11-14T12:15:00,2014,11,14,12,15,255,73,160,603,68,28,878,331
2014-11-14T12:30:00,2014,11,14,12,30,236,71,168,512,69,29,814,335
2014-11-14T12:45:00,2014,11,14,12,45,245,74,206,534,63,32,809,355
2014-11-14T13:00:00,2014,11,14,13,0,256,75,198,603,62,55,843,349
2014-11-14T13:15:00,2014,11,14,13,15,287,76,207,545,78,52,802,410
2014-11-14T13:30:00,2014,11,14,13,30,294,73,198,702,95,51,947,436
2014-11-14T13:45:00,2014,11,14,13,45,307,84,192,561,104,44,880,500
2014-11-14T14:00:00,2014,11,14,14,0,299,71,207,747,92,34,1004,520
2014-11-14T14:15:00,2014,11,14,14,15,305,73,191,718,89,32,941,505
2014-11-14T14:30:00,2014,11,14,14,30,304,85,204,971,107,51,1035,555
2014-11-14T14:45:00,2014,11,14,14,45,306,86,207,928,112,49,1038,557
2014-11-14T15:00:00,2014,11,14,15,0,309,89,229,967,106,64,1080,567
2014-11-14T15:15:00,2014,11,14,15,15,307,88,233,929,114,59,1137,574
2014-11-14T15:30:00,2014,11,14,15,30,296,91,251,864,111,53,1101,590
2014-11-14T15:45:00,2014,11,14,15,45,315,94,242,914,105,51,1190,605
2014-11-14T16:00:00,2014,11,14,16,0,320,97,250,809,103,50,1153,592
2014-11-14T16:15:00,2014,11,14,16,15,302,96,244,833,102,52,1216,590
2014-11-14T16:30:00,2014,11,14,16,30,310,98,258,661,106,44,1168,601
2014-11-14T16:45:00,2014,11,14,16,45,292,106,266,586,126,41,1168,608
2014-11-14T17:00:00,2014,11,14,17,0,266,106,261,592,103,39,1221,569
2014-11-14T17:15:00,2014,11,14,17,15,252,103,255,478,92,32,1128,561
2014-11-14T17:30:00,2014,11,14,17,30,212,104,233,531,82,49,1142,541
2014-11-14T17:45:00,2014,11,14,17,45,222,114,228,501,73,34,1094,508
2014-11-14T18:00:00,2014,11,14,18,0,197,112,224,592,60,43,1033,481
2014-11-14T18:15:00,2014,11,14,18,15,186,106,224,612,57,47,970,461
2014-11-14T18:30:00,2014,11,14,18,30,167,89,173,624,36,59,894,391
2014-11-14T18:45:00,2014,11,14,18,45,147,84,156,580,32,64,884,355
2014-11-14T19:00:00,2014,11,14,19,0,122,85,158,587,27,109,843,319
2014-11-14T19:15:00,2014,11,14,19,15,44,85,149,569,23,110,828,293
2014-11-14T19:30:00,2014,11,14,19,30,4,80,118,567,14,81,812,284
2014-11-14T19:45:00,2014,11,14,19,45,2,74,107,624,11,73,806,256
2014-11-14T20:00:00,2014,11,14,20,0,7,65,94,517,13,77,729,256
2014-11-14T20:15:00,2014,11,14,20,15,7,73,91,529,10,65,721,261
2014-11-14T20:30:00,2014,11,14,20,30,3,59,78,500,10,39,754,229
2014-11-14T20:45:00,2014,11,14,20,45,3,61,73,448,8,21,738,204
2014-11-14T21:00:00,2014,11,14,21,0,4,51,60,417,12,9,726,169
2014-11-14T21:15:00,2014,11,14,21,15,3,55,28,501,7,6,698,100
2014-11-14T21:30:00,2014,11,14,21,30,4,63,9,519,13,6,713,34
2014-11-14T21:45:00,2014,11,14,21,45,3,54,11,508,9,5,686,22
2014-11-14T22:00:00,2014,11,14,22,0,3,52,12,500,7,8,688,11
2014-11-14T22:15:00,2014,11,14,22,15,4,51,10,498,1,4,663,9
2014-11-14T22:30:00,2014,11,14,22,30,4,47,9,483,8,7,647,10
2014-11-14T22:45:00,2014,11,14,22,45,3,44,9,485,4,5,619,8
2014-11-14T23:00:00,2014,11,14,23,0,3,39,8,363,6,3,580,9
2014-11-14T23:15:00,2014,11,14,23,15,2,35,12,276,1,4,557,7
2014-11-14T23:30:00,2014,11,14,23,30,2,34,9,180,5,4,480,5
2014-11-14T23:45:00,2014,11,14,23,45,2,32,7,165,3,3,451,5
2014-11-15T00:00:00,2014,11,15,0,0,3,33,8,145,5,2,403,5
2014-11-15T00:15:00,2014,11,15,0,15,2,31,9,114,4,1,382,4
2014-11-15T00:30:00,2014,11,15,0,30,2,25,7,113,3,0,367,5
2014-11-15T00:45:00,2014,11,15,0,45,2,22,5,100,3,0,316,5
2014-11-15T01:00:00,2014,11,15,1,0,2,20,3,105,5,3,291,4
2014-11-15T01:15:00,2014,11,15,1,15,2,16,4,100,5,2,247,4
2014-11-15T01:30:00,2014,11,15,1,30,1,6,4,102,2,4,217,2
2014-11-15T01:45:00,2014,11,15,1,45,2,7,5,96,3,3,191,2
2014-11-15T02:00:00,2014,11,15,2,0,2,7,4,96,2,2,176,3
2014-11-15T02:15:00,2014,11,15,2,15,2,4,4,79,2,4,155,2
2014-11-15T02:30:00,2014,11,15,2,30,2,4,4,65,1,1,142,2
2014-11-15T02:45:00,2014,11,15,2,45,2,4,4,54,2,0,142,2
2014-11-15T03:00:00,2014,11,15,3,0,2,4,4,42,1,0,124,1
2014-11-15T03:15:00,2014,11,15,3,15,2,4,3,40,1,0,115,1
2014-11-15T03:30:00,2014,11,15,3,30,2,4,4,24,1,0,91,1
2014-11-15T03:45:00,2014,11,15,3,45,2,4,4,23,1,2,93,1
2014-11-15T04:00:00,2014,11,15,4,0,2,3,3,17,1,0,78,1
2014-11-15T04:15:00,2014,11,15,4,15,2,3,4,23,1,3,75,1
2014-11-15T04:30:00,2014,11,15,4,30,2,3,4,20,1,0,66,1
2014-11-15T04:45:00,2014,11,15,4,45,3,3,4,19,1,0,63,1
2014-11-15T05:00:00,2014,11,15,5,0,3,3,4,17,2,0,53,1
2014-11-15T05:15:00,2014,11,15,5,15,2,3,4,15,1,0,52,1
2014-11-15T05:30:00,2014,11,15,5,30,2,3,3,15,1,0,50,1
2014-11-15T05:45:00,2014,11,15,5,45,2,2,4,15,1,1,50,1
2014-11-15T06:00:00,2014,11,15,6,0,4,3,4,14,1,0,50,2
2014-11-15T06:15:00,2014,11,15,6,15,2,3,4,16,1,0,49,2
2014-11-15T06:30:00,2014,11,15,6,30,3,3,6,15,1,0,48,1
2014-11-15T06:45:00,2014,11,15,6,45,2,3,6,17,2,0,48,2
2014-11-15T07:00:00,2014,11,15,7,0,3,3,6,13,1,0,41,2
2014-11-15T07:15:00,2014,11,15,7,15,4,3,6,21,1,2,44,2
2014-11-15T07:30:00,2014,11,15,7,30,6,3,5,23,3,1,34,2
2014-11-15T07:45:00,2014,11,15,7,45,3,3,6,31,3,2,43,2
2014-11-15T08:00:00,2014,11,15,8,0,6,3,5,23,2,1,47,2
2014-11-15T08:15:00,2014,11,15,8,15,5,3,5,40,4,4,56,2
2014-11-15T08:30:00,2014,11,15,8,30,6,4,4,34,6,2,56,2
2014-11-15T08:45:00,2014,11,15,8,45,5,3,7,44,4,5,65,2
2014-11-15T09:00:00,2014,11,15,9,0,3,2,8,62,5,4,84,4
2014-11-15T09:15:00,2014,11,15,9,15,7,4,8,65,2,5,92,3
2014-11-15T09:30:00,2014,11,15,9,30,8,3,11,77,2,3,131,2
2014-11-15T09:45:00,2014,11,15,9,45,4,6,8,91,6,5,154,7
2014-11-15T10:00:00,2014,11,15,10,0,2,6,12,126,6,4,232,7
2014-11-15T10:15:00,2014,11,15,10,15,9,7,16,117,11,4,250,10
2014-11-15T10:30:00,2014,11,15,10,30,28,10,24,226,8,7,350,31
2014-11-15T10:45:00,2014,11,15,10,45,59,13,42,202,5,9,361,92
2014-11-15T11:00:00,2014,11,15,11,0,71,11,43,276,5,8,463,116
2014-11-15T11:15:00,2014,11,15,11,15,98,21,69,280,10,6,462,146
2014-11-15T11:30:00,2014,11,15,11,30,104,32,73,364,12,9,549,157
2014-11-15T11:45:00,2014,11,15,11,45,118,46,74,307,9,3,545,203
2014-11-15T12:00:00,2014,11,15,12,0,112,55,83,361,7,13,646,225
2014-11-15T12:15:00,2014,11,15,12,15,143,59,97,306,18,7,646,244
2014-11-15T12:30:00,2014,11,15,12,30,142,61,89,459,29,33,724,248
2014-11-15T12:45:00,2014,11,15,12,45,157,74,94,419,39,17,732,279
2014-11-15T13:00:00,2014,11,15,13,0,159,69,113,532,35,36,848,289
2014-11-15T13:15:00,2014,11,15,13,15,162,80,110,442,36,47,810,286
2014-11-15T13:30:00,2014,11,15,13,30,175,75,125,395,49,44,805,302
2014-11-15T13:45:00,2014,11,15,13,45,170,76,127,487,52,51,925,328
2014-11-15T14:00:00,2014,11,15,14,0,180,77,122,428,68,41,951,356
2014-11-15T14:15:00,2014,11,15,14,15,178,72,120,543,70,30,1028,375
2014-11-15T14:30:00,2014,11,15,14,30,177,65,134,471,68,24,1004,425
2014-11-15T14:45:00,2014,11,15,14,45,192,70,140,527,70,50,1097,432
2014-11-15T15:00:00,2014,11,15,15,0,219,75,152,453,69,45,1063,471
2014-11-15T15:15:00,2014,11,15,15,15,227,77,157,477,75,46,1187,483
2014-11-15T15:30:00,2014,11,15,15,30,236,85,165,444,77,52,1173,508
2014-11-15T15:45:00,2014,11,15,15,45,243,81,158,421,69,60,1233,509
2014-11-15T16:00:00,2014,11,15,16,0,262,67,179,379,75,55,1244,516
2014-11-15T16:15:00,2014,11,15,16,15,268,68,179,376,71,34,1307,523
2014-11-15T16:30:00,2014,11,15,16,30,266,74,175,379,84,35,1308,498
2014-11-15T16:45:00,2014,11,15,16,45,261,78,199,383,61,52,1348,529
2014-11-15T17:00:00,2014,11,15,17,0,273,79,203,359,60,43,1348,512
2014-11-15T17:15:00,2014,11,15,17,15,263,72,192,293,62,44,1272,503
2014-11-15T17:30:00,2014,11,15,17,30,257,78,182,349,46,38,1306,499
2014-11-15T17:45:00,2014,11,15,17,45,233,79,166,305,47,35,1220,469
2014-11-15T18:00:00,2014,11,15,18,0,219,74,166,437,41,30,1187,462
2014-11-15T18:15:00,2014,11,15,18,15,74,83,171,430,42,30,1106,431
2014-11-15T18:30:00,2014,11,15,18,30,11,71,166,613,39,48,1011,415
2014-11-15T18:45:00,2014,11,15,18,45,5,74,151,644,43,34,943,390
2014-11-15T19:00:00,2014,11,15,19,0,5,79,133,667,38,63,932,387
2014-11-15T19:15:00,2014,11,15,19,15,6,59,28,642,24,54,878,370
2014-11-15T19:30:00,2014,11,15,19,30,6,58,14,700,9,55,936,371
2014-11-15T19:45:00,2014,11,15,19,45,4,54,19,657,12,53,889,362
2014-11-15T20:00:00,2014,11,15,20,0,5,58,20,613,7,55,859,346
2014-11-15T20:15:00,2014,11,15,20,15,4,56,15,672,4,67,889,340
2014-11-15T20:30:00,2014,11,15,20,30,4,56,18,585,6,49,867,332
2014-11-15T20:45:00,2014,11,15,20,45,7,55,14,508,5,13,936,315
2014-11-15T21:00:00,2014,11,15,21,0,5,48,15,406,3,11,926,291
2014-11-15T21:15:00,2014,11,15,21,15,8,48,13,335,4,15,946,166
2014-11-15T21:30:00,2014,11,15,21,30,7,44,17,317,12,13,931,20
2014-11-15T21:45:00,2014,11,15,21,45,6,42,13,299,3,5,982,9
2014-11-15T22:00:00,2014,11,15,22,0,4,40,19,255,8,5,973,9
2014-11-15T22:15:00,2014,11,15,22,15,4,40,11,266,3,11,933,11
2014-11-15T22:30:00,2014,11,15,22,30,5,37,11,240,9,10,870,9
2014-11-15T22:45:00,2014,11,15,22,45,4,36,7,205,9,0,848,9
2014-11-15T23:00:00,2014,11,15,23,0,3,36,12,138,10,4,764,8
2014-11-15T23:15:00,2014,11,15,23,15,6,35,10,123,6,2,739,8
2014-11-15T23:30:00,2014,11,15,23,30,4,3,9,101,17,3,691,7
2014-11-15T23:45:00,2014,11,15,23,45,2,4,8,85,13,1,658,9
2014-11-16T00:00:00,2014,11,16,0,0,2,4,5,85,2,2,599,7
2014-11-16T00:15:00,2014,11,16,0,15,2,4,5,90,6,1,573,5
2014-11-16T00:30:00,2014,11,16,0,30,2,5,3,81,12,5,527,3
2014-11-16T00:45:00,2014,11,16,0,45,2,4,3,74,8,6,484,4
2014-11-16T01:00:00,2014,11,16,1,0,2,3,3,84,4,2,444,1
2014-11-16T01:15:00,2014,11,16,1,15,2,3,4,61,3,3,397,2
2014-11-16T01:30:00,2014,11,16,1,30,2,3,3,75,2,2,352,1
2014-11-16T01:45:00,2014,11,16,1,45,2,3,3,60,3,1,315,1
2014-11-16T02:00:00,2014,11,16,2,0,2,3,3,53,5,3,293,1
2014-11-16T02:15:00,2014,11,16,2,15,2,3,3,43,2,2,276,1
2014-11-16T02:30:00,2014,11,16,2,30,2,2,4,43,4,2,262,2
2014-11-16T02:45:00,2014,11,16,2,45,2,3,4,44,3,2,219,1
2014-11-16T03:00:00,2014,11,16,3,0,2,3,3,32,2,2,180,2
2014-11-16T03:15:00,2014,11,16,3,15,2,3,5,30,1,5,165,1
2014-11-16T03:30:00,2014,11,16,3,30,2,3,3,20,2,2,153,1
2014-11-16T03:45:00,2014,11,16,3,45,2,3,3,16,4,3,130,1
2014-11-16T04:00:00,2014,11,16,4,0,2,3,3,15,2,2,107,0
2014-11-16T04:15:00,2014,11,16,4,15,2,3,3,20,2,4,109,1
2014-11-16T04:30:00,2014,11,16,4,30,2,3,3,13,2,1,103,1
2014-11-16T04:45:00,2014,11,16,4,45,2,3,3,14,1,2,100,1
2014-11-16T05:00:00,2014,11,16,5,0,2,2,3,13,2,2,84,1
2014-11-16T05:15:00,2014,11,16,5,15,2,3,3,14,2,1,77,1
2014-11-16T05:30:00,2014,11,16,5,30,2,3,3,13,1,0,78,1
2014-11-16T05:45:00,2014,11,16,5,45,2,3,3,11,1,0,75,1
2014-11-16T06:00:00,2014,11,16,6,0,2,3,3,11,1,0,76,1
2014-11-16T06:15:00,2014,11,16,6,15,2,3,3,13,2,3,69,1
2014-11-16T06:30:00,2014,11,16,6,30,2,3,3,13,1,2,63,1
2014-11-16T06:45:00,2014,11,16,6,45,2,3,3,11,1,1,58,1
2014-11-16T07:00:00,2014,11,16,7,0,2,3,3,14,1,1,58,2
2014-11-16T07:15:00,2014,11,16,7,15,2,3,4,14,2,0,56,1
2014-11-16T07:30:00,2014,11,16,7,30,2,3,3,15,1,4,55,1
2014-11-16T07:45:00,2014,11,16,7,45,1,3,3,18,1,3,56,1
2014-11-16T08:00:00,2014,11,16,8,0,2,3,3,22,1,5,58,2
2014-11-16T08:15:00,2014,11,16,8,15,2,4,5,20,2,5,59,2
2014-11-16T08:30:00,2014,11,16,8,30,2,4,4,33,1,8,73,2
2014-11-16T08:45:00,2014,11,16,8,45,2,3,3,29,1,5,66,2
2014-11-16T09:00:00,2014,11,16,9,0,2,3,3,47,1,7,96,4
2014-11-16T09:15:00,2014,11,16,9,15,2,3,6,39,2,11,104,5
2014-11-16T09:30:00,2014,11,16,9,30,2,4,8,77,2,12,172,4
2014-11-16T09:45:00,2014,11,16,9,45,2,4,8,88,3,10,194,6
2014-11-16T10:00:00,2014,11,16,10,0,2,5,10,119,3,7,235,3
2014-11-16T10:15:00,2014,11,16,10,15,3,9,8,121,5,9,275,8
2014-11-16T10:30:00,2014,11,16,10,30,4,11,6,158,6,36,356,54
2014-11-16T10:45:00,2014,11,16,10,45,2,14,10,162,6,43,401,93
2014-11-16T11:00:00,2014,11,16,11,0,2,14,8,196,3,64,528,117
2014-11-16T11:15:00,2014,11,16,11,15,10,18,14,193,8,54,553,146
2014-11-16T11:30:00,2014,11,16,11,30,26,31,14,223,2,70,629,158
2014-11-16T11:45:00,2014,11,16,11,45,58,51,13,206,5,123,628,188
2014-11-16T12:00:00,2014,11,16,12,0,82,53,14,200,6,116,684,200
2014-11-16T12:15:00,2014,11,16,12,15,105,52,12,207,5,97,793,201
2014-11-16T12:30:00,2014,11,16,12,30,115,64,51,203,27,105,795,243
2014-11-16T12:45:00,2014,11,16,12,45,132,68,67,231,22,136,896,260
2014-11-16T13:00:00,2014,11,16,13,0,149,82,99,246,40,135,913,310
2014-11-16T13:15:00,2014,11,16,13,15,160,76,112,263,47,162,1040,319
2014-11-16T13:30:00,2014,11,16,13,30,195,87,135,283,60,157,1064,377
2014-11-16T13:45:00,2014,11,16,13,45,212,83,146,342,67,168,1168,406
2014-11-16T14:00:00,2014,11,16,14,0,236,90,164,293,77,151,1141,436
2014-11-16T14:15:00,2014,11,16,14,15,231,87,179,384,71,118,1317,446
2014-11-16T14:30:00,2014,11,16,14,30,264,83,214,340,79,111,1299,487
2014-11-16T14:45:00,2014,11,16,14,45,282,80,222,435,75,114,1430,512
2014-11-16T15:00:00,2014,11,16,15,0,328,89,239,335,100,99,1418,562
2014-11-16T15:15:00,2014,11,16,15,15,347,88,242,337,90,91,1461,550
2014-11-16T15:30:00,2014,11,16,15,30,372,93,247,395,106,83,1479,604
2014-11-16T15:45:00,2014,11,16,15,45,380,101,240,344,109,75,1493,613
2014-11-16T16:00:00,2014,11,16,16,0,375,97,265,383,115,92,1525,635
2014-11-16T16:15:00,2014,11,16,16,15,380,96,255,330,123,70,1510,657
2014-11-16T16:30:00,2014,11,16,16,30,418,91,288,393,114,55,1547,675
2014-11-16T16:45:00,2014,11,16,16,45,409,83,280,318,112,43,1537,688
2014-11-16T17:00:00,2014,11,16,17,0,409,90,264,346,110,46,1616,674
2014-11-16T17:15:00,2014,11,16,17,15,407,85,250,346,117,57,1546,668
2014-11-16T17:30:00,2014,11,16,17,30,406,92,229,429,110,115,1555,643
2014-11-16T17:45:00,2014,11,16,17,45,392,86,234,411,107,142,1468,617
2014-11-16T18:00:00,2014,11,16,18,0,367,94,234,425,102,176,1431,602
2014-11-16T18:15:00,2014,11,16,18,15,351,96,223,378,110,159,1367,544
2014-11-16T18:30:00,2014,11,16,18,30,321,89,227,356,111,180,1275,547
2014-11-16T18:45:00,2014,11,16,18,45,313,85,221,401,79,234,1258,528
2014-11-16T19:00:00,2014,11,16,19,0,285,88,208,337,72,228,1200,514
2014-11-16T19:15:00,2014,11,16,19,15,271,80,202,377,62,243,1191,455
2014-11-16T19:30:00,2014,11,16,19,30,278,89,201,421,69,257,1204,451
2014-11-16T19:45:00,2014,11,16,19,45,278,95,169,459,70,260,1242,422
2014-11-16T20:00:00,2014,11,16,20,0,267,92,167,443,62,266,1254,404
2014-11-16T20:15:00,2014,11,16,20,15,252,82,149,526,60,187,1294,394
2014-11-16T20:30:00,2014,11,16,20,30,240,78,145,479,87,126,1262,375
2014-11-16T20:45:00,2014,11,16,20,45,225,79,141,358,84,80,1317,364
2014-11-16T21:00:00,2014,11,16,21,0,218,82,132,335,88,66,1325,372
2014-11-16T21:15:00,2014,11,16,21,15,223,84,131,340,75,48,1331,345
2014-11-16T21:30:00,2014,11,16,21,30,210,81,118,299,79,55,1313,315
2014-11-16T21:45:00,2014,11,16,21,45,212,76,113,291,59,60,1314,279
2014-11-16T22:00:00,2014,11,16,22,0,200,65,100,252,51,51,1293,256
2014-11-16T22:15:00,2014,11,16,22,15,196,61,64,212,40,58,1276,236
2014-11-16T22:30:00,2014,11,16,22,30,179,53,13,191,23,58,1248,223
2014-11-16T22:45:00,2014,11,16,22,45,163,52,13,176,24,51,1233,219
2014-11-16T23:00:00,2014,11,16,23,0,138,43,6,167,20,56,1207,162
2014-11-16T23:15:00,2014,11,16,23,15,65,43,11,119,14,58,1111,84
2014-11-16T23:30:00,2014,11,16,23,30,5,55,7,110,22,79,1063,8
2014-11-16T23:45:00,2014,11,16,23,45,3,55,7,94,11,51,1014,5
2014-11-17T00:00:00,2014,11,17,0,0,3,55,9,98,10,54,967,6
2014-11-17T00:15:00,2014,11,17,0,15,3,56,8,86,10,54,901,6
2014-11-17T00:30:00,2014,11,17,0,30,3,54,5,78,9,52,797,6
2014-11-17T00:45:00,2014,11,17,0,45,3,45,5,85,5,41,747,3
2014-11-17T01:00:00,2014,11,17,1,0,4,41,4,66,4,55,689,3
2014-11-17T01:15:00,2014,11,17,1,15,3,31,7,52,2,41,619,3
2014-11-17T01:30:00,2014,11,17,1,30,3,28,7,33,2,14,566,3
2014-11-17T01:45:00,2014,11,17,1,45,3,27,6,28,1,4,507,3
2014-11-17T02:00:00,2014,11,17,2,0,1,26,5,20,2,5,446,3
2014-11-17T02:15:00,2014,11,17,2,15,1,25,7,28,1,5,397,2
2014-11-17T02:30:00,2014,11,17,2,30,2,21,5,26,1,4,371,1
2014-11-17T02:45:00,2014,11,17,2,45,3,15,5,21,1,4,323,2
2014-11-17T03:00:00,2014,11,17,3,0,3,14,5,27,2,4,298,2
2014-11-17T03:15:00,2014,11,17,3,15,4,4,7,18,2,5,271,1
2014-11-17T03:30:00,2014,11,17,3,30,3,3,5,21,0,5,250,3
2014-11-17T03:45:00,2014,11,17,3,45,2,3,6,14,4,4,227,5
2014-11-17T04:00:00,2014,11,17,4,0,3,3,6,14,2,4,200,5
2014-11-17T04:15:00,2014,11,17,4,15,3,3,5,14,2,2,166,3
2014-11-17T04:30:00,2014,11,17,4,30,4,2,7,20,1,5,146,2
2014-11-17T04:45:00,2014,11,17,4,45,4,3,7,15,2,3,138,1
2014-11-17T05:00:00,2014,11,17,5,0,4,3,6,18,1,3,124,1
2014-11-17T05:15:00,2014,11,17,5,15,2,3,7,19,1,2,111,1
2014-11-17T05:30:00,2014,11,17,5,30,2,3,5,21,1,2,109,3
2014-11-17T05:45:00,2014,11,17,5,45,2,2,5,21,1,4,98,2
2014-11-17T06:00:00,2014,11,17,6,0,3,3,6,19,1,3,93,3
2014-11-17T06:15:00,2014,11,17,6,15,3,4,10,21,1,4,94,4
2014-11-17T06:30:00,2014,11,17,6,30,4,3,11,20,1,3,94,6
2014-11-17T06:45:00,2014,11,17,6,45,4,3,10,17,2,3,88,4
2014-11-17T07:00:00,2014,11,17,7,0,6,3,9,26,1,4,89,1
2014-11-17T07:15:00,2014,11,17,7,15,3,3,11,22,1,3,86,2
2014-11-17T07:30:00,2014,11,17,7,30,5,3,10,39,1,6,91,4
2014-11-17T07:45:00,2014,11,17,7,45,7,3,11,31,2,5,92,5
2014-11-17T08:00:00,2014,11,17,8,0,6,3,9,45,3,7,107,6
